2022-11-15 09:46:39,829 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:28:55,955 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 6 records en total - Terminar funcion
2022-11-15 19:29:04,430 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:29:04,433 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 6 records en total - Terminar funcion
2022-11-15 19:29:19,989 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:29:19,993 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 6 records en total - Terminar funcion
2022-11-15 19:29:29,992 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:29:29,994 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 6 records en total - Terminar funcion
2022-11-15 19:32:33,578 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:32:33,582 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 6 records en total - Terminar funcion
2022-11-15 19:32:41,437 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:32:41,441 - INFO       - observador.py - alta_tbl - Devuelto: agregar usario 13 con correo: sdsa@sd.co y empresa: asd asdas con exito - Terminar funcion
2022-11-15 19:32:41,442 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:32:41,445 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 7 records en total - Terminar funcion
2022-11-15 19:32:43,674 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:32:43,675 - ERROR      - observador.py - alta_tbl - Excepcion: UNIQUE constraint failed: usarios.correo
2022-11-15 19:32:54,798 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:32:54,800 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 7 records en total - Terminar funcion
2022-11-15 19:33:34,123 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:33:34,127 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 7 records en total - Terminar funcion
2022-11-15 19:33:42,145 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:33:42,147 - INFO       - observador.py - alta_tbl - Devuelto: agregar usario 14 con correo: asdsa@sdssds.com y empresa: asdasda asdasda con exito - Terminar funcion
2022-11-15 19:33:42,148 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:33:42,150 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 8 records en total - Terminar funcion
2022-11-15 19:33:43,754 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:33:43,755 - ERROR      - observador.py - alta_tbl - Excepcion: UNIQUE constraint failed: usarios.correo
2022-11-15 19:34:23,801 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:34:23,805 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 8 records en total - Terminar funcion
2022-11-15 19:34:30,498 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:34:30,502 - INFO       - observador.py - alta_tbl - Devuelto: agregar usario 15 con correo: dsadas@sdas.com y empresa: dasdasdsad con exito - Terminar funcion
2022-11-15 19:34:30,503 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:34:30,507 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 9 records en total - Terminar funcion
2022-11-15 19:34:32,873 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:34:32,874 - ERROR      - observador.py - alta_tbl - Excepcion: UNIQUE constraint failed: usarios.correo
2022-11-15 19:35:56,920 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:35:56,924 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 9 records en total - Terminar funcion
2022-11-15 19:36:04,248 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:36:04,254 - INFO       - observador.py - alta_tbl - Devuelto: agregar usario 16 con correo: s@s.com y empresa: adsa con exito - Terminar funcion
2022-11-15 19:36:04,255 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:36:04,258 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 10 records en total - Terminar funcion
2022-11-15 19:36:05,072 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:36:05,073 - ERROR      - observador.py - alta_tbl - Excepcion: UNIQUE constraint failed: usarios.correo
2022-11-15 19:36:57,410 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:36:57,414 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 10 records en total - Terminar funcion
2022-11-15 19:37:06,143 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:37:06,402 - ERROR      - observador.py - alta_tbl - Excepcion: 'NoneType' object is not subscriptable
2022-11-15 19:37:10,099 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:37:10,100 - ERROR      - observador.py - alta_tbl - Excepcion: 'NoneType' object is not subscriptable
2022-11-15 19:38:48,621 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:38:48,625 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 10 records en total - Terminar funcion
2022-11-15 19:38:55,215 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:38:55,215 - ERROR      - observador.py - alta_tbl - Excepcion: Usario ya existe, por favor reintenté con un diferente correo
2022-11-15 19:39:00,731 - INFO       - observador.py - alta_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:39:00,732 - ERROR      - observador.py - alta_tbl - Excepcion: Usario ya existe, por favor reintenté con un diferente correo
2022-11-15 19:39:23,602 - INFO       - observador.py - actualizar_tbl - Comenzando la interacción con la base de datos
2022-11-15 19:39:23,651 - INFO       - observador.py - actualizar_tbl - Devuelto: actualizar la tabla con exito, hay 10 records en total - Terminar funcion
